Geneid,Symbol,Caudate_TWAS.Z,Caudate_FDR,Caudate_GWAS.SNP,DLPFC_TWAS.Z,DLPFC_FDR,DLPFC_GWAS.SNP,HIPPO_TWAS.Z,HIPPO_FDR,HIPPO_GWAS.SNP
ENSG00000188501,LCTL,-1.61915219345964,0.368603608888275,Other,,,,,,
ENSG00000052749,RRP12,-1.61945407926055,0.368603608888275,Other,-1.66,0.348103407601573,Other,,,
ENSG00000087116,ADAMTS2,1.61712707246123,0.369859768147408,Other,,,,,,
ENSG00000238142,ENSG00000238142,1.6168386168679,0.369859768147408,Other,,,,,,
ENSG00000279253,ENSG00000279253,-1.61554378089148,0.3705932784621746,Other,,,,,,
ENSG00000143537,ADAM15,-1.61406279572397,0.3708149457620782,Other,-5.53,7.74630434782609e-06,Other,-2.95619,0.0472079007633588,Other
ENSG00000134909,ARHGAP32,1.61396073083888,0.3708149457620782,Other,,,,,,
ENSG00000104059,FAM189A1,-1.61412538161267,0.3708149457620782,Other,0.45758,0.862501333333333,Other,,,
ENSG00000245685,ENSG00000245685,-1.613975677582,0.3708149457620782,Other,,,,,,
ENSG00000225506,CYP4A22-AS1,-1.61316261690996,0.3711745362928405,Other,,,,,,
ENSG00000166192,SENP8,1.61208001220747,0.371749550211471,Other,1.91928,0.25855824742268,Other,,,
ENSG00000261061,ENSG00000261061,1.61172380157797,0.3717755711208094,Other,-0.03426,0.991815916697657,Other,,,
ENSG00000118733,OLFM3,-1.6107840483754,0.3722128492718688,Other,,,,,,
ENSG00000120885,CLU,1.61050259230418,0.3722128492718688,Risk SNP,,,,,,
ENSG00000075643,MOCOS,-1.60847715251414,0.3725307110395371,Other,,,,,,
ENSG00000177301,KCNA2,1.60855873630584,0.3725307110395371,Other,,,,,,
ENSG00000228701,TNKS2-AS1,-1.6086837947908,0.3725307110395371,Other,,,,,,
ENSG00000260163,ENSG00000260163,-1.6096214488178,0.3725307110395371,Other,-0.999152,0.641617960986382,Other,-1.22697,0.539088108441158,Other
ENSG00000169689,STRA13,-1.60863404503127,0.3725307110395371,Other,-1.7356,0.322286975088968,Other,-1.4826,0.434197784810127,Other
ENSG00000146859,TMEM140,1.60801543239206,0.3726374926374367,Other,,,,,,
ENSG00000234224,TMEM229A,-1.60716473129103,0.3728457945139234,Other,-1.80019,0.299093920972644,Other,-1.7917,0.304806569343066,Other
ENSG00000166436,TRIM66,1.60709941942019,0.3728457945139234,Other,,,,,,
ENSG00000230648,ENSG00000230648,-1.60635493178848,0.3731670485545691,Other,,,,,,
ENSG00000148690,FRA10AC1,-1.60569080638172,0.3734276656338906,Other,-1.2737,0.52270831376233,Other,-1.03687,0.622703549060543,Other
ENSG00000117054,ACADM,-1.60452484141158,0.3738264447561961,Other,,,,,,
ENSG00000174839,DENND6A,1.60460169080392,0.3738264447561961,Other,,,,,,
ENSG00000151470,C4orf33,-1.60411005469773,0.373898533397676,Other,-0.36714,0.890186035933591,Other,-2.314383,0.152847388059701,Other
ENSG00000213976,ENSG00000213976,1.60248531592725,0.3748889551579981,Other,,,,2.923851,0.0500378909090909,Other
ENSG00000188981,MSANTD1,1.60133184136603,0.3754200923575208,Other,,,,,,
ENSG00000222030,ENSG00000222030,1.60036437288538,0.3754200923575208,Other,,,,1.64964,0.358908842297174,Other
ENSG00000121101,TEX14,-1.60046461466758,0.3754200923575208,Other,,,,,,
ENSG00000225091,SNORA71A,1.60069577039624,0.3754200923575208,Risk SNP,0.5138,0.839025214321735,Risk SNP,1.31278,0.504465100671141,Risk SNP
ENSG00000173041,ZNF680,1.60018988095719,0.3754200923575208,Other,,,,,,
ENSG00000165983,PTER,1.59986657959202,0.3754234869225245,Other,,,,,,
ENSG00000204397,CARD16,1.59951865865769,0.3754457095627972,Other,,,,,,
ENSG00000253248,ENSG00000253248,-1.59867083978249,0.3758479891112872,Other,-2.7776,0.0655924890829694,Other,,,
ENSG00000108010,GLRX3,1.59796092676467,0.3761457059554415,Other,,,,,,
ENSG00000188916,FAM196A,1.59525931799542,0.3776738737448912,Other,0.8218,0.709862003780718,Other,,,
ENSG00000136169,SETDB2,-1.59521999801062,0.3776738737448912,Other,,,,,,
ENSG00000186448,ZNF197,-1.595,0.3776738737448912,Other,,,,,,
ENSG00000280257,ENSG00000280257,-1.59258567950169,0.3792754122579128,Other,,,,,,
ENSG00000150347,ARID5B,-1.59098988920802,0.3802539834956768,Other,,,,,,
ENSG00000186204,CYP4F12,1.5905522168687,0.3802828380544042,Other,1.025357,0.631662259161315,Other,1.04867,0.617806740389679,Other
ENSG00000143420,ENSA,1.59031594055493,0.3802828380544042,Risk SNP,,,,,,
ENSG00000105248,CCDC94,1.58945890582046,0.3806962366951567,Other,1.555346,0.392974910394265,Other,,,
ENSG00000155393,HEATR3,-1.58836197912092,0.3809075393563065,Other,-2.00431,0.229692737430168,Other,-1.8868,0.274723920653442,Other
ENSG00000259726,CSPG4P11,-1.58871657214429,0.3809075393563065,Risk SNP,,,,,,
ENSG00000114796,KLHL24,1.58823040287033,0.3809075393563065,Other,1.62178,0.362703213610586,Other,1.71625,0.332187403100775,Other
ENSG00000145428,RNF175,-1.58700895831427,0.3816015004543064,Other,,,,,,
ENSG00000197568,HHLA3,1.58450776819699,0.3830371198120701,Other,1.34,0.495148387096774,Other,0.63651,0.792677063522252,Other
ENSG00000163623,NKX6-1,1.58480410777333,0.3830371198120701,Other,,,,,,
ENSG00000276840,PMS2P10,-1.58282948614655,0.3833881493550917,Other,,,,,,
ENSG00000247925,ENSG00000247925,1.58370229378271,0.3833881493550917,Other,,,,,,
ENSG00000129646,QRICH2,1.58291676913781,0.3833881493550917,Other,2.39119,0.127735922330097,Other,2.3657,0.13981640625,Other
ENSG00000269190,FBXO17,-1.58278376711153,0.3833881493550917,Other,,,,,,
ENSG00000223804,ENSG00000223804,-1.581,0.3845194811067298,Other,,,,,,
ENSG00000119878,CRIPT,1.57971109731139,0.3852705102330881,Other,-0.51767,0.838162749557746,Other,-0.97138,0.6507103311913,Other
ENSG00000121864,ZNF639,-1.57928362115534,0.3853561360290116,Other,-0.81326,0.711992507024664,Other,-0.83406,0.70967667844523,Other
ENSG00000213160,KLHL23,1.57792393313378,0.3860758234063821,Other,,,,1.25894,0.528234993614304,Other
ENSG00000278600,ENSG00000278600,-1.57708761198772,0.3860758234063821,Other,-1.67031,0.344975461741425,Other,-0.21497,0.948264866417696,Other
ENSG00000226278,PSPHP1,1.57729624041753,0.3860758234063821,Other,,,,,,
ENSG00000095203,EPB41L4B,-1.57722693693786,0.3860758234063821,Other,,,,,,
ENSG00000169136,ATF5,-1.57620943877836,0.3862663313073529,Risk SNP,,,,,,
ENSG00000233930,KRTAP5-AS1,1.57651742011463,0.3862663313073529,Other,1.7899,0.303408885542169,Other,1.82806,0.293706236323851,Other
ENSG00000254081,LINC01299,1.57471620972658,0.3871783603618078,Other,1.3403,0.49338,Other,1.10715,0.589185185185185,Other
ENSG00000213973,ZNF99,1.57435723108636,0.3872118410316969,Other,,,,,,
ENSG00000154258,ABCA9,-1.57385375513834,0.3873574637440609,Other,,,,-1.4428,0.450625855513308,Other
ENSG00000185436,IFNLR1,-1.57262292514009,0.3874572682847496,Other,-0.334,0.898469283654912,Other,,,
ENSG00000272079,ENSG00000272079,1.57246388827393,0.3874572682847496,Other,1.31302,0.5059072265625,Other,1.33296,0.497125,Other
ENSG00000237310,ENSG00000237310,-1.57294341728807,0.3874572682847496,Other,-1.79338,0.302069387755102,Other,-1.8063,0.300286794462194,Other
ENSG00000140575,IQGAP1,1.57249416756629,0.3874572682847496,Risk SNP,,,,,,
ENSG00000081138,CDH7,-1.57140525156833,0.3878041997809998,Other,,,,,,
ENSG00000001626,CFTR,-1.57138669385296,0.3878041997809998,Other,,,,,,
ENSG00000173200,PARP15,-1.5702218797791,0.3884638135138008,Other,,,,,,
ENSG00000278558,TMEM191B,1.56943889060845,0.3888275415816596,Other,,,,,,
ENSG00000122971,ACADS,1.56900155074188,0.3889229537132879,Other,,,,,,
ENSG00000233276,GPX1,1.5677749114204,0.3896320971057856,Other,-0.38092,0.886961104718067,Other,-0.4734,0.858578411405295,Other
ENSG00000267077,ENSG00000267077,-1.56664352543738,0.3902679963502101,Other,-1.42085,0.455120514193894,Other,-1.33893,0.495073590096286,Other
ENSG00000204947,ZNF425,-1.56614219687672,0.3904136543327509,Other,-1.80065,0.299093920972644,Other,-1.407,0.465642857142857,Other
ENSG00000101464,PIGU,-1.56541103620187,0.3906049069587539,Other,,,,,,
ENSG00000139211,AMIGO2,1.56526845361103,0.3906049069587539,Other,,,,,,
ENSG00000164099,PRSS12,-1.56433542954212,0.3910873809767135,Other,,,,,,
ENSG00000146457,WTAP,-1.56298679078987,0.3918947249079136,Other,,,,-0.794,0.723553046442267,Other
ENSG00000156876,SASS6,1.5625118292485,0.3920205530507925,Other,1.31,0.5059072265625,Other,,,
ENSG00000133519,ZDHHC8P1,-1.56206788920329,0.3921222719904325,Other,-1.4458,0.441183251767265,Other,,,
ENSG00000197291,RAMP2-AS1,1.56095587723557,0.392604103462391,Other,,,,,,
ENSG00000267100,ILF3-AS1,1.56082411557186,0.392604103462391,Other,0.906767,0.68012576478586,Other,1.181914,0.55607610619469,Other
ENSG00000159461,AMFR,1.55933833845122,0.3930310324622544,Other,0.35099,0.894970092196987,Other,0.20245,0.949697674418605,Other
ENSG00000205959,ENSG00000205959,1.55946290289147,0.3930310324622544,Other,1.35813,0.48567617107943,Other,1.492476,0.430630573248408,Other
ENSG00000251488,ENSG00000251488,-1.55942914245099,0.3930310324622544,Other,,,,,,
ENSG00000198146,ZNF770,1.55825064016983,0.3936370680394799,Other,,,,,,
ENSG00000272564,ENSG00000272564,1.55670005806906,0.3944211524078365,Other,1.68477,0.339625589225589,Other,,,
ENSG00000184792,OSBP2,1.55662375409596,0.3944211524078365,Other,,,,,,
ENSG00000198682,PAPSS2,1.55593289312502,0.3944725393963221,Other,,,,,,
ENSG00000232956,SNHG15,1.55597166796436,0.3944725393963221,Other,,,,,,
ENSG00000178802,MPI,-1.55480137749541,0.3951146812929292,Other,-1.7129,0.329374309392265,Other,-2.04124,0.223232152588556,Other
ENSG00000268117,VN1R84P,-1.55445327427054,0.3951427036423582,Other,-1.670918,0.344947109634552,Other,-1.707976,0.334342802303263,Other
ENSG00000088970,KIZ,1.55399696636963,0.3952557152711834,Risk SNP,,,,,,
ENSG00000088986,DYNLL1,1.5529905126147,0.3957973404716483,Other,,,,,,
ENSG00000119285,HEATR1,1.5526826711531,0.3957973404716483,Other,1.01,0.635209388971684,Other,,,
ENSG00000279369,ENSG00000279369,1.55235106659919,0.3958128171467221,Other,,,,,,
ENSG00000092295,TGM1,-1.55163195982101,0.3961326656972942,Other,,,,,,
ENSG00000197140,ADAM32,1.55096865831852,0.3964088989241069,Other,0.9663,0.654391708363117,Other,1.12982,0.582274166195591,Other
ENSG00000257139,ENSG00000257139,1.55016676065714,0.3964483158076605,Other,,,,,,
ENSG00000173699,SPATA3,-1.549890394989,0.3964483158076605,Other,,,,,,
ENSG00000250950,ENSG00000250950,1.54969000849986,0.3964483158076605,Other,,,,,,
ENSG00000134873,CLDN10,1.54967320324412,0.3964483158076605,Other,,,,,,
ENSG00000252481,SCARNA13,1.547,0.3979660834449369,Other,1.2404,0.535011348161598,Other,,,
ENSG00000270681,ENSG00000270681,-1.5470021609579,0.3979660834449369,Other,-1.65436,0.350149837556855,Other,,,
ENSG00000177409,SAMD9L,-1.54681037649416,0.3979660834449369,Other,,,,,,
ENSG00000267904,ENSG00000267904,1.54572405182074,0.3985770543066051,Other,,,,,,
ENSG00000243725,TTC4,1.54500001277139,0.3988262126388545,Other,,,,,,
ENSG00000161217,PCYT1A,-1.5447866758712,0.3988262126388545,Other,1.16363,0.567902748414376,Other,-2.1433,0.191972481203008,Other
ENSG00000281468,ENSG00000281468,-1.54440696340952,0.3988322460544856,Other,-1.993138,0.233858171745152,Other,-1.767098,0.314828907048008,Other
ENSG00000172057,ORMDL3,1.54415825626411,0.3988322460544856,Other,2.22931,0.165228504672897,Other,1.716,0.332187403100775,Other
ENSG00000279067,ENSG00000279067,1.54354235040175,0.3990732642727198,Other,1.42283,0.455120514193894,Other,,,
ENSG00000148296,SURF6,-1.54289833571312,0.3993366200154943,Other,-2.0247,0.223765746907707,Other,-1.8468,0.288066183035714,Other
ENSG00000121578,B4GALT4,-1.54147191094684,0.3999634419560125,Other,-1.02161,0.633173062452972,Other,-0.54663,0.829427807486631,Other
ENSG00000071243,ING3,1.54117443004883,0.3999634419560125,Other,,,,,,
ENSG00000270015,ENSG00000270015,-1.54141825848004,0.3999634419560125,Other,-1.2126,0.546257750221435,Other,,,
ENSG00000213967,ZNF726,-1.54082909178382,0.3999916424088053,Other,,,,,,
ENSG00000272686,ENSG00000272686,-1.54040919946669,0.4000788029610962,Other,,,,,,
ENSG00000256453,DND1,-1.5390815241177,0.4007744822106631,Other,,,,,,
ENSG00000188921,HACD4,-1.53890975911023,0.4007744822106631,Other,,,,,,
ENSG00000177200,CHD9,-1.53797530669013,0.4012687969868845,Other,,,,,,
ENSG00000264468,MIR4520-1,-1.53758203303903,0.4013353691302717,Other,,,,,,
ENSG00000182841,RRP7BP,-1.53578318807006,0.4025149260543605,Risk SNP,0.2309,0.930561811759817,Risk SNP,-0.8803,0.690464040311498,Risk SNP
ENSG00000117481,NSUN4,-1.5341860208734,0.4035368116223173,Other,-0.873,0.691797693574959,Other,,,
ENSG00000173517,PEAK1,-1.53361694461181,0.4037433146624703,Other,-2.0257,0.223456761904762,Other,-1.68298,0.343434392523364,Other
ENSG00000168385,SEPT2,1.53311138141544,0.4038995023613237,Other,2.139553,0.189314830508475,Other,1.93605,0.259582512315271,Other
ENSG00000101247,NDUFAF5,1.53187279153612,0.4046385693874791,Other,0.7043,0.757495547256536,Other,,,
ENSG00000273033,ENSG00000273033,-1.53129766980201,0.4048504399981344,Other,-2.79075,0.0640784888888889,Other,-2.71372,0.0747091807909605,Other
ENSG00000245958,ENSG00000245958,1.53079909909709,0.4049036086453336,Other,,,,,,
ENSG00000009830,POMT2,-1.53061362529739,0.4049036086453336,Other,,,,-0.54896,0.828660114367405,Other
ENSG00000152583,SPARCL1,1.52962043340692,0.405448601773291,Other,-0.0145,0.994989539365021,Other,1.324585,0.498810169491525,Other
ENSG00000023041,ZDHHC6,-1.52895243358854,0.4057350255089329,Other,-0.3019,0.908901781833985,Other,-0.44002,0.869433587280556,Other
ENSG00000156990,RPUSD3,1.52800999051803,0.4059914341799072,Other,,,,,,
ENSG00000231533,ENSG00000231533,-1.52764727866499,0.4059914341799072,Other,,,,,,
ENSG00000102967,DHODH,-1.52779030594567,0.4059914341799072,Other,,,,-1.36227,0.483500351370344,Other
ENSG00000198089,SFI1,-1.52739835709388,0.4059914341799072,Other,-2.2451,0.162502142857143,Other,-2.0548,0.22008640776699,Other
ENSG00000223459,TCAF1P1,-1.5219861381786,0.4088992283198537,Other,,,,,,
ENSG00000260708,ENSG00000260708,1.52233576413965,0.4088992283198537,Other,2.0551,0.214023287671233,Other,,,
ENSG00000135914,HTR2B,1.52301847780551,0.4088992283198537,Other,,,,,,
ENSG00000258072,ENSG00000258072,1.52198880638024,0.4088992283198537,Other,1.97824,0.239151001821494,Other,,,
ENSG00000141293,SKAP1,-1.52331251913717,0.4088992283198537,Other,,,,,,
ENSG00000270344,ENSG00000270344,-1.52191104600793,0.4088992283198537,Other,-0.39827,0.881309412861137,Other,0.23767,0.940397204426325,Other
ENSG00000005884,ITGA3,-1.5210551603166,0.4089479007864966,Other,,,,,,
ENSG00000140043,PTGR2,-1.52092755381425,0.4089479007864966,Other,-0.3702,0.889683177356768,Other,-0.92445,0.674873326959847,Other
ENSG00000100504,PYGL,-1.52131301943359,0.4089479007864966,Other,,,,,,
ENSG00000160439,RDH13,1.52062174899558,0.4089479007864966,Other,1.475183,0.426852057842047,Other,1.740667,0.323304378109453,Other
ENSG00000126878,AIF1L,1.51880608408379,0.4101562416550908,Other,0.2531,0.925036912043873,Other,,,
ENSG00000154122,ANKH,-1.51800324784266,0.4103156249738257,Other,-3.0611,0.0345162962962963,Other,,,
ENSG00000226824,ENSG00000226824,1.51799375993145,0.4103156249738257,Other,,,,,,
ENSG00000159905,ZNF221,1.51716245186586,0.410490650087299,Other,,,,,,
ENSG00000180822,PSMG4,-1.5173687202061,0.410490650087299,Other,,,,,,
ENSG00000241527,CA15P1,-1.51682070351915,0.4105190640855894,Other,,,,-1.9804,0.2444625,Other
ENSG00000167613,LAIR1,-1.51593420173446,0.4109844830525779,Other,,,,,,
ENSG00000258702,ENSG00000258702,-1.51535932829873,0.4112001418789879,Other,,,,,,
ENSG00000106565,TMEM176B,1.51420393596455,0.4116364253172483,Other,1.64456,0.35208734746307,Other,0.5802,0.815720437956205,Other
ENSG00000132681,ATP1A4,-1.51440324948066,0.4116364253172483,Other,,,,,,
ENSG00000155592,ZKSCAN2,-1.51207711552134,0.4131005466598584,Other,,,,,,
ENSG00000126698,DNAJC8,1.51139740601299,0.4132813888209717,Other,,,,2.10349,0.204630523255814,Other
ENSG00000167653,PSCA,-1.51093520169035,0.4132813888209717,Risk SNP,,,,,,
ENSG00000138111,MFSD13A,1.51116451680066,0.4132813888209717,Risk SNP,-0.7505,0.737992867756315,Risk SNP,0.97214,0.6507103311913,Risk SNP
ENSG00000186777,ZNF732,1.51030268103112,0.4135446946985958,Other,0.73443,0.74629991179065,Other,0.656979,0.782536388140162,Other
ENSG00000091436,ENSG00000091436,-1.50973019389385,0.4136232578839598,Other,,,,,,
ENSG00000123219,CENPK,-1.50904234558529,0.4136232578839598,Other,,,,,,
ENSG00000225706,PTPRD-AS1,-1.50898433410235,0.4136232578839598,Other,-0.5486,0.828410057024365,Other,-1.1168,0.585897321428571,Other
ENSG00000213923,CSNK1E,1.50912458573157,0.4136232578839598,Other,,,,,,
ENSG00000269696,ENSG00000269696,-1.5066335145746,0.4142761948303017,Other,-1.571984,0.384004830917874,Other,-1.913669,0.266248677884615,Other
ENSG00000111652,COPS7A,1.5071231502435,0.4142761948303017,Other,1.79075,0.303039668174962,Other,,,
ENSG00000166938,DIS3L,1.50649080818227,0.4142761948303017,Other,0.5897,0.814158415841584,Other,0.81598,0.715911627001298,Other
ENSG00000188493,C19orf54,1.50644850167807,0.4142761948303017,Other,,,,,,
ENSG00000170310,STX8,1.50634612508046,0.4142761948303017,Other,,,,,,
ENSG00000112852,PCDHB2,-1.50760938190324,0.4142761948303017,Other,,,,,,
ENSG00000275395,FCGBP,-1.50587364443305,0.4144117897287315,Other,,,,-1.064158,0.610047568145377,Other
ENSG00000146166,LGSN,-1.5046582494486,0.4151463055842492,Other,,,,,,
ENSG00000163394,CCKAR,1.50434005835804,0.4151577614936488,Other,,,,,,
ENSG00000251615,ENSG00000251615,1.50392067960962,0.4152509204115169,Other,0.41956,0.873193213949105,Other,1.063132,0.611193169690502,Other
ENSG00000110060,PUS3,-1.50350376441263,0.4153421959107251,Other,,,,,,
ENSG00000278709,NKILA,1.50287263718778,0.4156063605028934,Other,,,,,,
ENSG00000198663,C6orf89,1.50228426788235,0.4158361907038678,Other,,,,,,
ENSG00000109854,HTATIP2,1.50135288176477,0.4163431304931487,Other,1.47726,0.426852057842047,Other,,,
ENSG00000233006,ENSG00000233006,-1.50104346780834,0.4163480270122837,Other,-0.9379,0.666807409996505,Other,,,
ENSG00000257452,ENSG00000257452,-1.5005895063434,0.4164697589926575,Other,,,,,,
ENSG00000143850,PLEKHA6,-1.49991141054811,0.4167726578199566,Other,-1.41,0.4619173290938,Other,,,
ENSG00000115252,PDE1A,-1.49832026418335,0.4178142848855756,Other,0.89485,0.681804223935635,Other,,,
ENSG00000169359,SLC33A1,-1.49766937962546,0.418083879822734,Other,-1.38383,0.473471383975026,Other,-1.75481,0.317599295065458,Other
ENSG00000138750,NUP54,-1.49692705452107,0.418083879822734,Other,0.08647,0.973996564885496,Other,,,
ENSG00000261208,ENSG00000261208,1.497127153281,0.418083879822734,Other,,,,,,
ENSG00000130517,PGPEP1,1.49677575480528,0.418083879822734,Other,1.533461,0.402142018779343,Other,1.529327,0.414476426799007,Other
ENSG00000263956,NBPF11,-1.49623352908412,0.418277889615752,Other,,,,,,
ENSG00000106261,ZKSCAN1,-1.49505834156518,0.4185359746254395,Other,,,,,,
ENSG00000212978,ENSG00000212978,1.49470573722633,0.4185359746254395,Other,2.009467,0.22884521575985,Other,3.08488,0.0360581333333333,Other
ENSG00000169905,TOR1AIP2,-1.49486124193582,0.4185359746254395,Other,-0.8,0.714970163026761,Other,,,
ENSG00000168300,PCMTD1,-1.4955870496184,0.4185359746254395,Other,-0.839,0.704351810317206,Other,-1.44843,0.446614973262032,Other
ENSG00000256299,ENSG00000256299,-1.493,0.4186957414510933,Other,-1.85748,0.276948361310951,Other,-2.09417,0.207076319543509,Other
ENSG00000238035,ENSG00000238035,1.49318773128943,0.4186957414510933,Other,,,,,,
ENSG00000182986,ZNF320,-1.49357222126346,0.4186957414510933,Other,-1.513663,0.407234285714286,Other,,,
ENSG00000185842,DNAH14,1.49385971763806,0.4186957414510933,Other,1.35,0.48852253164557,Other,1.40344,0.466168498168498,Other
ENSG00000259642,ST20-AS1,-1.49339117954673,0.4186957414510933,Other,,,,,,
ENSG00000125633,CCDC93,1.49163781423128,0.4195222766592541,Other,0.473072,0.856015713233489,Other,0.83834,0.708353566681436,Other
ENSG00000081026,MAGI3,-1.49107556385946,0.4195222766592541,Other,-1.71,0.329374309392265,Other,,,
ENSG00000207650,MIR570,1.49122197327255,0.4195222766592541,Other,0.93111,0.669092926490985,Other,1.04293,0.619710912906611,Other
ENSG00000248994,ENSG00000248994,1.49019433256695,0.4199924809351168,Other,,,,,,
ENSG00000274031,ENSG00000274031,-1.48915747200788,0.4205893569490302,Other,,,,-1.07495,0.60426400862069,Other
ENSG00000173769,TOPAZ1,-1.48707718711283,0.4210064566861298,Other,,,,,,
ENSG00000108848,LUC7L3,-1.48653968239986,0.4210064566861298,Other,,,,,,
ENSG00000173809,TDRD12,-1.48661394156264,0.4210064566861298,Other,,,,,,
ENSG00000262165,ENSG00000262165,1.48717298801989,0.4210064566861298,Other,,,,,,
ENSG00000148180,GSN,1.48769287408196,0.4210064566861298,Other,-0.7903,0.717880952380952,Other,1.0249,0.626541838842975,Other
ENSG00000141452,C18orf8,-1.48750076851491,0.4210064566861298,Other,,,,,,
